,0,1,county
2250,-103.8248538,44.3501591,Lawrence South Dakota
2251,-94.8679591,37.8485797,Bourbon Kansas
2252,-88.0658149,36.9981232,Lyon Kentucky
2253,-122.6199638,38.0409144,Marin California
2254,-108.1807779,39.9847294,Rio Blanco Colorado
2255,-73.2322639,42.3999954,Berkshire Massachusetts
2256,-82.4627856,40.1318041,Licking Ohio
2257,-115.1769538,47.6801812,Sanders Montana
2258,-95.6277063,43.0755779,O'Brien Iowa
2259,-93.3465486,37.2671929,Greene Missouri
2260,-105.5982213,45.3655661,Powder River Montana
2261,-91.1240967,45.4589749,Rusk Wisconsin
2262,-120.5849305,47.1057471,Kittitas Washington
2263,-89.5341179,41.4016294,Bureau Illinois
2264,-78.6477096,42.2234823,Cattaraugus New York
2265,-97.7215754,33.6205753,Montague Texas
2266,-91.9896892,39.494421,Monroe Missouri
2267,-99.31725312947998,38.915304000000006,Ellis Kansas
2268,-95.33166,37.5566345,Neosho Kansas
2269,-75.249444,42.118333,Tompkins New York
2270,-85.8119919,44.8878795,Leelanau Michigan
2271,-98.3730958,44.9438314,Spink South Dakota
2272,-91.1453948,38.7535106,Warren Missouri
2273,-89.0430211,39.0001282,Fayette Illinois
2274,-97.2681939,36.4129621,Noble Oklahoma
2275,-74.5601181,40.8679538,Morris New Jersey
2276,-104.3541422,42.0657096,Goshen Wyoming
2277,-123.4599594,44.879673,Polk Oregon
2278,-101.6959427,40.1849874,Dundy Nebraska
2279,-71.0399927,43.3312505,Strafford New Hampshire
2280,-102.9796713,41.2053619,Cheyenne Nebraska
2281,-80.5657591,40.5071529,Hancock West Virginia
2282,-95.7517113,37.8811369,Woodson Kansas
2283,-97.6152661,45.3658879,Day South Dakota
2284,-90.1218405,43.9532381,Juneau Wisconsin
2285,-90.47301,47.9149076,Cook Minnesota
2286,-72.8578027,40.8832318,Suffolk New York
2287,-84.239964,35.4397238,Monroe Tennessee
2288,-81.3615717,27.3513186,Highlands Florida
2289,-85.112198,43.3055418,Montcalm Michigan
2290,-90.8938474,43.2271639,Crawford Wisconsin
2291,-116.2367421,43.4136539,Ada Idaho
2292,-80.2466384,39.8513322,Greene Pennsylvania
2293,-77.8837984,37.7204342,Goochland Virginia
2294,-95.7964017,32.8685085,Rains Texas
2295,-88.271076,36.6257937,Calloway Kentucky
2296,-98.2751583,44.4157764,Beadle South Dakota
2297,-91.55326,35.718344,Independence Arkansas
2298,-85.1940792,35.1755638,Hamilton Tennessee
2299,-97.2526992,33.9852998,Love Oklahoma
2300,-102.6177692,38.8307233,Cheyenne Colorado
2301,-79.3410138,38.6861824,Pendleton West Virginia
2302,-76.573454,38.9722583,Anne Arundel Maryland
2303,-119.6201824,38.9072611,Douglas Nevada
2304,-105.5775352,44.1908398,Campbell Wyoming
2305,-87.7291001,39.0131644,Crawford Illinois
2306,-123.1135963,43.1922115,Douglas Oregon
2307,-95.391413,39.2405893,Jefferson Kansas
2308,-77.2395963,39.8708972,Adams Pennsylvania
2309,-80.67623,36.1497114,Yadkin North Carolina
2310,-83.0373284,39.6725327,Pickaway Ohio
2311,-92.7206334,46.5799933,Carlton Minnesota
2312,-84.1849939,36.1063226,Anderson Tennessee
2313,-85.8861492,42.5867203,Allegan Michigan
2314,-77.7865722,40.9381735,Centre Pennsylvania
2315,-95.6299944,43.3684613,Osceola Iowa
2316,-100.4776682,38.4651663,Lane Kansas
2317,-97.4882433,44.3631469,Kingsbury South Dakota
2318,-99.3216587,39.3494127,Rooks Kansas
2319,-102.4167046,46.4448014,Hettinger North Dakota
2320,-96.4586194,46.3258354,Wilkin Minnesota
2321,-82.6103804,37.0170633,Wise Virginia
2322,-96.671551,44.7554353,Deuel South Dakota
2323,-112.3498022,43.8010248,Jefferson Idaho
2324,-75.7212917,40.8908468,Carbon Pennsylvania
2325,-91.1427196,42.1081969,Jones Iowa
2326,-92.1724506,33.8847138,Cleveland Arkansas
2327,-79.4873204,40.2930159,Westmoreland Pennsylvania
2328,-99.3612437,32.2810409,Callahan Texas
2329,-82.5141209,28.8512851,Citrus Florida
2330,-119.1822042,38.9887898,Lyon Nevada
2331,-87.3235164,40.6034281,Benton Indiana
2332,-82.176176,35.2779217,Polk North Carolina
2333,-91.7169687,35.2463042,White Arkansas
2334,-100.396302,37.2091116,Meade Kansas
2335,-96.8898429,35.6961464,Lincoln Oklahoma
2336,-93.6249494,41.5868654,Des Moines Iowa
2337,-95.6249803,42.7247968,Cherokee Iowa
2338,-109.6619899,38.9634637,Grand Utah
2339,-93.5093048,36.3386737,Carroll Arkansas
2340,-85.4741595,37.8078463,Nelson Kentucky
2341,-112.2566035,47.8455676,Teton Montana
2342,-98.5260923,40.1677552,Webster Nebraska
2343,-85.925817,36.9584649,Barren Kentucky
2344,-105.3543375,38.1072962,Custer Colorado
2345,-123.7373472,47.9998383,Clallam Washington
2346,-85.3168199,43.6375503,Mecosta Michigan
2347,-83.0656398,38.1178636,Elliott Kentucky
2348,-99.9607952,45.0764805,Potter South Dakota
2349,-79.744144,36.3926798,Rockingham North Carolina
2350,-108.276076,45.9645464,Yellowstone Montana
2351,-81.1234524,38.8311994,Calhoun West Virginia
2352,-105.270545,40.0149856,Boulder Colorado
2353,-87.7721645,36.018558,Humphreys Tennessee
2354,-90.6747372,38.7877791,St. Charles Missouri
2355,-95.5819952,39.824223,Brown Kansas
2356,-86.0650856,38.9023184,Jackson Indiana
2357,-99.0092034,35.6286063,Custer Oklahoma
2358,-100.0625504,48.1957108,Pierce North Dakota
2359,-93.640356,45.9311972,Mille Lacs Minnesota
2360,-76.6943741,40.8488473,Northumberland Pennsylvania
2361,-85.4553784,36.1379872,Putnam Tennessee
2362,-102.7854668,43.9955746,Pennington South Dakota
2363,-87.2594272,37.5216272,McLean Kentucky
2364,-99.6898104,35.6596782,Roger Mills Oklahoma
2365,-87.8084373,35.2499093,Wayne Tennessee
2366,-96.0808922,33.1161567,Hunt Texas
2367,-120.7650606,39.1012064,Placer California
2368,-93.7316088,43.3747879,Winnebago Iowa
2369,-123.4065679,44.494937,Benton Oregon
2370,-74.0357266,41.1519319,Rockland New York
2371,-119.0240263,43.055195,Harney Oregon
2372,-70.642011,41.3926378,Dukes Massachusetts
2373,-99.9100033,39.7944702,Norton Kansas
2374,-99.900952,38.0875979,Hodgeman Kansas
2375,-116.8072307,46.3959861,Nez Perce Idaho
2376,-111.3281242,47.3271465,Cascade Montana
2377,-84.6098023,43.2903117,Gratiot Michigan
2378,-97.6561014,31.8778358,Bosque Texas
2379,-111.7451159,41.7042978,Cache Utah
2380,-81.2082,41.1496775,Portage Ohio
2381,-109.5770955,40.1943199,Uintah Utah
2382,-104.9870991,42.0923141,Platte Wyoming
2383,-99.456071,42.4152603,Rock Nebraska
2384,-108.3800825,33.9026943,Catron New Mexico
2385,-94.887283,46.0588428,Todd Minnesota
2386,-86.3449159,40.7808235,Cass Indiana
2387,-81.9230523,36.0771285,Avery North Carolina
2388,-105.05208,39.9403995,Broomfield Colorado
2389,-95.7498925,38.235413,Coffey Kansas
2390,-89.6008692,29.8217562,St. Bernard Parish Louisiana
2391,-149.4793288,62.3402481,Matanuska-Susitna Borough Alaska
2392,-104.5361902,43.8397865,Weston Wyoming
2393,-85.8138207,30.8918676,Holmes Florida
2394,-102.5295867,48.7882181,Burke North Dakota
2395,-102.5315028,46.073286,Adams North Dakota
2396,-81.1107194,37.4071873,Mercer West Virginia
2397,-96.2213607,42.7369124,Plymouth Iowa
2398,-80.8458259,37.6293626,Summers West Virginia
2399,-86.3301801,34.3396046,Marshall Alabama
2400,-88.6569094,36.7244966,Graves Kentucky
2401,-98.7033263,37.2113342,Barber Kansas
2402,-73.754968,42.6511674,Albany New York
2403,-82.3984882,34.851354,Greenville South Carolina
2404,-89.2347222,44.1103406,Waushara Wisconsin
2405,-88.6537118,30.857421,George Mississippi
2406,-86.1084401,35.1680139,Franklin Tennessee
2407,-85.8204601,39.1914156,Bartholomew Indiana
2408,-97.5532833,48.7530787,Pembina North Dakota
2409,-78.1495818,38.6926326,Rappahannock Virginia
2410,-75.3045103,41.6264414,Wayne Pennsylvania
2411,-112.2506044,42.6936188,Bannock Idaho
2412,-82.2996274,31.7771435,Appling Georgia
2413,-95.7607517,40.1194651,Richardson Nebraska
2414,-97.8721324,43.0067408,Bon Homme South Dakota
2415,-100.8431321,48.8243455,Bottineau North Dakota
2416,-120.7435998,41.5450487,Modoc California
2417,-80.6109467,40.0984771,Ohio West Virginia
2418,-87.8391211,37.1169666,Caldwell Kentucky
2419,-91.6037932,42.0631825,Linn Iowa
2420,-120.7976033,45.8767731,Klickitat Washington
2421,-101.8650031,47.3347663,Mercer North Dakota
2422,-98.5722461,43.6963371,Aurora South Dakota
2423,-96.0829271,48.0513335,Pennington Minnesota
2424,-99.2000611,33.574962,Baylor Texas
2425,-95.8518344,40.3837713,Nemaha Nebraska
2426,-79.1525761,38.1793809,Augusta Virginia
2427,-92.7542126,46.0820957,Pine Minnesota
2428,-94.9427679,47.1138266,Hubbard Minnesota
2429,-92.3957036,30.2740735,Acadia Parish Louisiana
2430,-81.1716315,35.924738,Alexander North Carolina
2431,-94.0394437,41.6744179,Dallas Iowa
2432,-99.7952675,46.9636218,Kidder North Dakota
2433,-82.1204086,36.6334414,Colonial Heights city Virginia
2434,-84.7160121,38.9589235,Boone Kentucky
2435,-94.3721539,38.6585427,Cass Missouri
2436,-80.7013751,36.4135582,Surry North Carolina
2437,-88.6516527,44.0697014,Winnebago Wisconsin
2438,-84.7545734,33.3500656,Coweta Georgia
2439,-93.7871792,44.807118,Carver Minnesota
2440,-84.0624323,41.8735258,Lenawee Michigan
2441,-98.6970374,30.6663312,Llano Texas
2442,-91.3961856,43.2961731,Allamakee Iowa
2443,-121.739544,42.6052565,Klamath Oregon
2444,-82.99065318849799,39.962939199999994,Seneca Ohio
2445,-80.7847619,40.3792938,Jefferson Ohio
2446,-82.2563979,33.5313102,Columbia Georgia
2447,-83.3804439,42.6618842,Oakland Michigan
2448,-94.2547473,40.7399875,Ringgold Iowa
2449,-77.0220348,41.3472688,Lycoming Pennsylvania
2450,-86.8978708,35.8772991,Williamson Tennessee
2451,-78.3768021,35.5285816,Johnston North Carolina
2452,-101.1644543,46.7244733,Morton North Dakota
2453,-119.0789193,46.2335704,Lewis Idaho
2454,-93.5885717,44.0172242,Waseca Minnesota
2455,-103.5101597,43.6726477,Custer South Dakota
2456,-85.83965,35.9804643,DeKalb Tennessee
2457,-85.2001291,33.7812701,Haralson Georgia
2458,-81.1341351,36.1998247,Wilkes North Carolina
2459,-92.5152037,40.4644896,Schuyler Missouri
2460,-99.4243411,46.1097938,McIntosh North Dakota
2461,-122.8575849,43.9314567,Lane Oregon
2462,-121.5858444,39.6519275,Butte California
2463,-77.6741751,38.1880936,Spotsylvania Virginia
2464,-77.9926448,39.119728,Clarke Virginia
2465,-78.1780196,43.0102726,Genesee New York
2466,-96.0988343,47.8605178,Red Lake Minnesota
2467,-96.6353488,30.4764878,Burleson Texas
2468,-85.3096607,37.3396409,Taylor Kentucky
2469,-90.9659462,37.3762658,Reynolds Missouri
2470,-116.2884505,39.9497613,Eureka Nevada
2471,-81.179014,35.2849659,Gaston North Carolina
2472,-84.5816131,38.2776401,Scott Kentucky
2473,-101.0994722,39.7904797,Rawlins Kansas
2474,-98.5300914,41.5595746,Greeley Nebraska
2475,-90.0296175,37.3310468,Bollinger Missouri
2476,-93.3501681,43.6763617,Freeborn Minnesota
2477,-80.3994412,27.0673711,Martin Florida
2478,-105.6812633,41.6684047,Albany Wyoming
2479,-88.9119403,34.7296814,Tippah Mississippi
2480,-96.9470748,46.2247251,Richland North Dakota
2481,-87.9994754,41.4194058,Will Illinois
2482,-93.7459202,45.4427088,Sherburne Minnesota
2483,-73.760156,41.426996,Putnam New York
2484,-70.00901408779944,41.315731400000004,Nantucket Massachusetts
2485,-85.7796626,35.6889753,Warren Tennessee
2486,-95.0429674,33.571979,Red River Texas
2487,-95.5331269,41.3115686,Pottawattamie Iowa
2488,-97.4792142,37.2435967,Sumner Kansas
2489,-82.4663918,35.3389062,Henderson North Carolina
2490,-115.5411027,43.3073766,Elmore Idaho
2491,-93.2991713,38.7346291,Pettis Missouri
2492,-90.8085198,44.3016847,Jackson Wisconsin
2493,-83.723144,37.1540436,Clay Kentucky
2494,-91.2683976,41.206668,Louisa Iowa
2495,-78.5890893,38.856559,Shenandoah Virginia
2496,-89.6780945,36.5749606,New Madrid Missouri
2497,-87.3017331,34.4776367,Lawrence Alabama
2498,-92.7830539,43.0587894,Floyd Iowa
2499,-108.4596087,37.7524811,Dolores Colorado
2500,-71.602762,41.6722912,Kent Rhode Island
2501,-84.5331967,38.9252546,Kenton Kentucky
2502,-78.8688833,38.4493315,Harrisonburg city Virginia
2503,-96.6772947,42.8717888,Union South Dakota
2504,-80.0300399,39.6391074,Monongalia West Virginia
2505,-93.7994193,40.7418231,Decatur Iowa
2506,-94.0560643,44.0109722,Blue Earth Minnesota
2507,-99.309214,38.5047752,Rush Kansas
2508,-94.2670404,36.3456186,Benton Arkansas
2509,-97.3522579,34.7258964,Garvin Oklahoma
2510,-89.8066831,41.0712135,Stark Illinois
2511,-86.1079903,39.4891804,Johnson Indiana
2512,-79.6663803,39.921022,Fayette Pennsylvania
2513,-82.9651045,40.2317686,Delaware Ohio
2514,-84.1550145,37.9713791,Clark Kentucky
2515,-83.5016755,34.6270741,Habersham Georgia
2516,-100.472769,39.7940527,Decatur Kansas
2517,-82.0482171,35.6608869,McDowell North Carolina
2518,-87.8252756,36.5092672,Stewart Tennessee
2519,-79.421728,42.2894671,Chautauqua New York
2520,-89.8107962,38.0472916,Randolph Illinois
2521,-85.4210695,38.4975639,Oldham Kentucky
2522,-84.855938,35.1694469,Bradley Tennessee
2523,-88.3713687,34.2774018,Itawamba Mississippi
2524,-84.0465647,38.513372,Robertson Kentucky
2525,-87.0818357,37.6877924,Daviess Kentucky
2526,-103.6997645,41.1881305,Kimball Nebraska
2527,-77.026707,39.5685399,Carroll Maryland
2528,-117.5286172,46.9428831,Whitman Washington
2529,-98.7088886,33.9516534,Wichita Texas
2530,-95.2231752,33.2002659,Franklin Texas
2531,-102.6112348,47.30612,Dunn North Dakota
2532,-91.9257607,38.8491265,Callaway Missouri
2533,-83.077359,39.3455507,Ross Ohio
2534,-90.4146358,36.7151346,Butler Missouri
2535,-123.8658829,47.1744169,Grays Harbor Washington
2536,-99.979237,41.9195837,Blaine Nebraska
2537,-76.4626118,40.375713,Lebanon Pennsylvania
2538,-86.8374032,39.6666195,Putnam Indiana
2539,-80.284636,36.6818706,Patrick Virginia
2540,-97.6300108,45.7619018,Marshall South Dakota
2541,-80.3014412,41.3334542,Mercer Pennsylvania
2542,-84.5902954,41.1628401,Paulding Ohio
2543,-111.5767825,39.3606305,Sanpete Utah
2544,-96.3357902,41.855662,Burt Nebraska
2545,-107.8539029,37.2889732,La Plata Colorado
2546,-102.7338349,46.7870161,Stark North Dakota
2547,-82.7975172,29.7131619,Gilchrist Florida
2548,-97.4486267,38.0352315,Harvey Kansas
2549,-78.718852,40.4843583,Cambria Pennsylvania
2550,-97.481167,34.9756991,McClain Oklahoma
2551,-94.8652466,37.503889,Crawford Kansas
2552,-120.4981492,38.2558181,Calaveras California
2553,-123.171268,40.6053256,Trinity California
2554,-94.3103412,37.176515,Jasper Missouri
2555,-98.9687585,40.1715234,Franklin Nebraska
2556,-98.4225961,35.8970899,Blaine Oklahoma
2557,-117.4265772,47.6747637,Monroe Indiana
2558,-81.7707334,30.6624329,Nassau Florida
2559,-99.2473056,45.7350535,McPherson South Dakota
2560,-97.136978,43.3256378,Turner South Dakota
2561,-84.3969481,33.081484,Pike Georgia
2562,-97.7824914,36.7888817,Grant Oklahoma
2563,-81.877978,39.5943953,Morgan Ohio
2564,-97.3967561,43.0115255,Yankton South Dakota
2565,-79.322965,42.352098,Erie New York
2566,-82.1885009,36.5959685,Bristol city Virginia
2567,-87.8309209,40.7351265,Iroquois Illinois
2568,-93.0498623,35.453867,Pope Arkansas
2569,-85.2104415,35.5943104,Bledsoe Tennessee
2570,-92.2673161,45.8652437,Burnett Wisconsin
2571,-103.1221379,40.7250975,Logan Colorado
2572,-83.1388055,35.2962391,Jackson North Carolina
2573,-96.1629601,31.6924428,Freestone Texas
2574,-94.6477383,42.7262681,Pocahontas Iowa
2575,-85.7662118,34.4524349,DeKalb Alabama
2576,-97.7469943,48.3693784,Walsh North Dakota
2577,-77.0377603,43.1500557,Wayne New York
2578,-98.3674786,45.5832968,Brown South Dakota
2579,-97.9641244,35.9471931,Kingfisher Oklahoma
2580,-93.2003582,31.0847886,Vernon Parish Louisiana
2581,-99.7883601,36.2468449,Ellis Oklahoma
2582,-93.3592071,45.0218125,Douglas Colorado
2583,-95.8292165,32.5375642,Van Zandt Texas
2584,-108.4473635,46.4728903,Musselshell Montana
2585,-91.1825617,39.3683251,Pike Missouri
2586,-74.8012119,39.1765386,Cape May New Jersey
2587,-102.3777262,40.8698595,Sedgwick Colorado
2588,-110.4715153,40.2960433,Duchesne Utah
2589,-78.8441276,39.0040008,Hardy West Virginia
2590,-87.4172644,39.0492722,Sullivan Indiana
2591,-84.4960095,36.735774,McCreary Kentucky
2592,-87.0724971,41.4457032,Porter Indiana
2593,-92.5433918,42.0568108,Tama Iowa
2594,-87.9370433,43.7128967,Sheboygan Wisconsin
2595,-88.3108196,36.3180775,Henry Tennessee
2596,-112.1012191,38.310801,Piute Utah
2597,-77.9486307,37.9854441,Louisa Virginia
2598,-100.7744062,34.0395459,Motley Texas
2599,-94.6332459,42.3808184,Calhoun Iowa
2600,-82.62636328830749,30.2097438,Columbia Florida
2601,-109.8498047,46.4335302,Wheatland Montana
2602,-99.2322581,48.6481504,Towner North Dakota
2603,-85.1750475,37.7310874,Washington Kentucky
2604,-92.5009215,39.4418988,Randolph Missouri
2605,-87.4646163,35.794948,Hickman Tennessee
2606,-80.3709999,40.6916624,Beaver Pennsylvania
2607,-103.4734684,47.7702536,McKenzie North Dakota
2608,-84.180897,39.4203978,Warren Ohio
2609,-146.7751619,64.8649039,Fairbanks North Star Borough Alaska
2610,-95.1658845,44.019068,Cottonwood Minnesota
2611,-94.3510366,33.0560857,Cass Texas
2612,-85.9827867,42.9547143,Ottawa Michigan
2613,-97.2005816,44.6754502,Hamlin South Dakota
2614,-74.6930393,41.133372,Sussex New Jersey
2615,-98.240563,31.1761363,Lampasas Texas
2616,-103.5791473,43.2264954,Fall River South Dakota
2617,-93.4865052,45.0257232,Hennepin Minnesota
2618,-122.2117983,47.0022547,Pierce Washington
2619,-101.1719782,47.6002156,McLean North Dakota
2620,-78.2096656,38.9131907,Warren Virginia
2621,-80.789809,41.865054,Ashtabula Ohio
2622,-83.8118236,38.5755445,Mason Kentucky
2623,-96.9456522,36.0721527,Payne Oklahoma
2624,-84.9104641,32.7251788,Harris Georgia
2625,-123.8997734,40.5997415,Humboldt California
2626,-121.8828175,48.8107819,Whatcom Washington
2627,-95.3170208,37.8882168,Allen Kansas
2628,-98.9816579,35.9795036,Dewey Oklahoma
2629,-85.0713945,42.9469688,Ionia Michigan
2630,-87.7921769,34.6473396,Colbert Alabama
2631,-90.6168408,40.8442828,Warren Illinois
2632,-78.2789994,37.8488527,Fluvanna Virginia
2633,-87.2767248,33.7804491,Walker Alabama
2634,-94.403904,30.3049642,Hardin Texas
2635,-77.7781416,42.7360902,Livingston New York
2636,-92.7181732,39.1321077,Howard Missouri
2637,-111.7313702,48.6768334,Toole Montana
2638,-149.650166,63.878678,Denali Borough Alaska
2639,-96.2566582,44.0270012,Pipestone Minnesota
2640,-88.4319488,41.5853584,Kendall Illinois
2641,-120.5276129,38.7574137,El Dorado California
2642,-88.92944520134037,37.737632500000004,Williamson Illinois
2643,-72.6213339,42.3432499,Hampshire Massachusetts
2644,-82.4605068,28.5710156,Hernando Florida
2645,-123.1822758,47.3429635,Mason Washington
2646,-82.3801566,27.5213933,Manatee Florida
2647,-96.9712933,42.9190617,Clay South Dakota
2648,-77.1802668,38.88836795,Falls Church city Virginia
2649,-74.4099745,42.8941269,Montgomery New York
2650,-120.4528326,42.7702847,Lake Oregon
2651,-76.8386051,42.7831619,Seneca New York
2652,-84.4722444,38.0280648,Fayette Kentucky
2653,-96.2528451,37.4619149,Elk Kansas
2654,-86.0262043,44.3308044,Manistee Michigan
2655,-123.3452562,46.2794223,Wahkiakum Washington
2656,-86.1902231,37.9313371,Meade Kentucky
2657,-96.4066987,32.8923464,Rockwall Texas
2658,-119.5157991,39.4572167,Storey Nevada
2659,-94.6749933,43.3707528,Emmet Iowa
2660,-81.5089835,38.3428208,Kanawha West Virginia
2661,-76.0616856,39.0273331,Queen Anne's Maryland
2662,-80.9539818,41.6781106,Trumbull Ohio
2663,-84.7404532,38.0686424,Woodford Kentucky
2664,-99.9586896,38.4713429,Ness Kansas
2665,-95.6898654,45.2797223,Swift Minnesota
2666,-91.5751148,34.8105247,Prairie Arkansas
2667,-87.0097524,30.6964502,Santa Rosa Florida
2668,-92.8249579,38.8452595,Cooper Missouri
2669,-120.8059521,39.9430988,Plumas California
2670,-85.2650391,37.5413747,Marion Kentucky
2671,-94.2280656,35.9672625,Washington Arkansas
2672,-76.331696,37.4481394,Mathews Virginia
2673,-97.8379641,34.1234448,Jefferson Oklahoma
2674,-92.5851064,38.6074608,Moniteau Missouri
2675,-93.2203671,44.0137336,Steele Minnesota
2676,-120.730998,40.7685579,Lassen California
2677,-76.5700777,42.8093409,Cayuga New York
2678,-74.9261552,40.5770634,Hunterdon New Jersey
2679,-72.3562252,41.818446,Tolland Connecticut
2680,-86.013973,42.2710763,Van Buren Michigan
2681,-81.5333603,41.1457902,Summit Ohio
2682,-87.632396,41.8906567,LaSalle Illinois
2683,-82.63543763084246,36.9330084,Norton city Virginia
2684,-81.9943569,31.1928547,Brantley Georgia
2685,-97.1797001,47.4438504,Traill North Dakota
2686,-85.0198586,39.8638778,Wayne Indiana
2687,-95.2532373,44.3788613,Redwood Minnesota
2688,-100.367913,47.5321614,Sheridan North Dakota
2689,-103.5180387,48.8189219,Divide North Dakota
2690,-94.2684622,35.5803044,Crawford Arkansas
2691,-81.9156799,26.9013269,Charlotte Florida
2692,-103.4885462,38.9208296,Lincoln Colorado
2693,-86.4205249,35.8563421,Rutherford Tennessee
2694,-96.8074141,48.7709208,Kittson Minnesota
2695,-103.1216528,42.71723,Dawes Nebraska
2696,-95.7893178,32.182598,Henderson Texas
2697,-119.9036592,37.570148,Mariposa California
2698,-93.5788706,40.4095007,Mercer Missouri
2699,-81.6478197,37.3660757,McDowell West Virginia
2700,-83.267995,36.2068067,Hamblen Tennessee
2701,-98.1774434,47.8852229,Nelson North Dakota
2702,-78.1652404,39.1852184,Winchester city Virginia
2703,-90.7485656,39.9498214,Brown Illinois
2704,-121.9278867,45.966211,Skamania Washington
2705,-88.5153286,34.6222512,Prentiss Mississippi
2706,-78.0281185,40.3446332,Huntingdon Pennsylvania
2707,-74.1866348,41.3304767,Monroe New York
2708,-90.190335,39.7062265,Morgan Illinois
2709,-80.3189351,37.1565201,Montgomery Virginia
2710,-97.8849251,35.0507761,Grady Oklahoma
2711,-81.2250929,37.7493481,Raleigh West Virginia
2712,-99.019906,34.9425062,Kiowa Oklahoma
2713,-117.2778631,48.5188671,Pend Oreille Washington
2714,-82.652962,34.5258335,Anderson South Carolina
2715,-81.2380032,41.7064789,Lake Ohio
2716,-95.3326052,39.545816,Atchison Kansas
2717,-83.1049381,33.8702684,Oglethorpe Georgia
2718,-117.396628,47.674818,Hamilton Indiana
2719,-89.28602959086061,41.74731105,Lee Illinois
2720,-76.7970224,35.1238031,Pamlico North Carolina
2721,-77.0690284,37.6940722,King William Virginia
2722,-89.7836456,43.9462246,Adams Wisconsin
2723,-94.0481042,45.7162129,Benton Minnesota
2724,-98.1055753,37.930344,Reno Kansas
2725,-95.5656578,33.1368252,Hopkins Texas
2726,-94.184316,42.4326072,Webster Iowa
2727,-88.5631125,40.8682487,Livingston Illinois
2728,-122.4940866,45.7669047,Clark Washington
2729,-88.5766172,35.1663375,McNairy Tennessee
2730,-87.958036,37.637247,Union Kentucky
2731,-88.7163312,37.2177417,Massac Illinois
2732,-96.2656966,37.146335,Chautauqua Kansas
2733,-91.5511282,40.9778301,Henry Iowa
2734,-81.5262567,35.9417876,Caldwell North Carolina
2735,-103.0700157,42.2130279,Box Butte Nebraska
2736,-122.6842402,48.2162669,Island Washington
2737,-80.00028526122658,37.7901662,Covington city Virginia
2738,-85.8590603,41.6012796,Elkhart Indiana
2739,-95.5314914,45.027661,Chippewa Minnesota
2740,-94.9084771,44.7242874,Renville Minnesota
2741,-73.9395687,42.8142432,Schenectady New York
2742,-119.9919351,38.056944,Tuolumne California
2743,-79.3560162,37.7342243,Buena Vista city Virginia
2744,-79.9414313,37.270973,Roanoke Virginia
2745,-99.8981009,40.1791278,Furnas Nebraska
2746,-96.0607187,42.3775361,Woodbury Iowa
2747,-73.4471343,43.2294536,Washington New York
2748,-122.5360121,41.6862466,Siskiyou California
2749,-79.1165953,37.2158191,Campbell Virginia
2750,-71.3137707,41.4899827,Newport Rhode Island
2751,-89.4782116,30.3892456,Hancock Mississippi
2752,-83.6643025,41.2776661,Wood Ohio
2753,-122.6474421,47.594502,Kitsap Washington
2754,-93.6428966,34.1435885,Pike Arkansas
2755,-76.9990453,37.4974701,New Kent Virginia
2756,-86.022147,34.0371404,Etowah Alabama
2757,-87.8782433,36.7949221,Trigg Kentucky
2758,-80.0570773,37.2919366,Salem city Virginia
2759,-97.220631,46.9241972,Cass North Dakota
2760,-95.8533555,44.7198536,Yellow Medicine Minnesota
2761,-81.2062724,35.4866424,Lincoln North Carolina
2762,-118.4191948,39.6136309,Churchill Nevada
2763,-90.6780272,40.4376858,McDonough Illinois
2764,-89.4391416,38.8630331,Bond Illinois
2765,-99.8980624,39.34062,Graham Kansas
2766,-73.6686982,44.7278943,Clinton New York
2767,-80.6923169,32.3850708,Beaufort South Carolina
2768,-77.4215828,34.7952348,Onslow North Carolina
2769,-99.398796825,36.43633585,Woodward Oklahoma
2770,-83.3937233,39.8868227,Madison Ohio
2771,-92.3501175,29.8411106,Vermilion Parish Louisiana
2772,-90.6441144,35.8348413,Craighead Arkansas
2773,-79.8813093,37.0527719,Franklin Virginia
2774,-89.5230357,37.3034933,Cape Girardeau Missouri
2775,-82.5255603,35.6292222,Buncombe North Carolina
2776,-101.6974898,41.5721288,Arthur Nebraska
2777,-88.5667345,34.8734817,Alcorn Mississippi
2778,-86.8833607,36.823707,Logan Kentucky
2779,-82.5077178,37.8022242,Martin Kentucky
2780,-97.6669832,38.7704462,Saline Kansas
2781,-91.4586366,32.7864174,West Carroll Parish Louisiana
2782,-71.751376,42.9373379,Hillsborough New Hampshire
2783,-82.4522702,28.2996183,Pasco Florida
2784,-89.3768539,40.1075089,Logan Illinois
2785,-87.5612458,37.3006817,Hopkins Kentucky
2786,-81.4399734,40.7214654,Stark Ohio
2787,-122.8855155,46.9319983,Thurston Washington
2788,-76.5904374,37.6221412,Middlesex Virginia
2789,-83.1895249,40.5885271,Marion Ohio
2790,-71.8018877,42.2625621,Worcester Massachusetts
2791,-82.2847163,30.3143459,Baker Florida
2792,-94.0431714,34.8469384,Scott Arkansas
2793,-92.874565,45.0078657,Washington Minnesota
2794,-99.8133765,37.2045719,Clark Kansas
2795,-86.4597236,31.196549,Covington Alabama
2796,-89.4208221,36.0543272,Dyer Tennessee
2797,-78.6550628,39.6572451,Allegany Maryland
2798,-81.275054,33.8986841,Lexington South Carolina
2799,-84.8468516,43.6306545,Isabella Michigan
2800,-77.7485516,39.9259345,Franklin Pennsylvania
2801,-79.5399003,37.3123905,Bedford Virginia
